ID	STATUS	CHEBI_ACCESSION	SOURCE	PARENT_ID	NAME	DEFINITION	MODIFIED_ON	CREATED_BY	STAR
110553	133760	Aspergillus niger	NCBI:txid5061	null	null	JSC-093350089	null	PubMed Id	32670208	null
110554	174128	Beta vulgaris	NCBI:txid161934	null	null	null	null	PubMed Id	11724374	Isolated from peel extract.
110557	33237	Agaricus bisporus	NCBI:txid5341	null	null	null	null	PubMed Id	27323764	null
110603	177025	Chondria armata	NCBI:txid860625	null	null	null	null	PubMed Id	 29321590	null
110636	47771	Helianthus annuus	NCBI:txid4232	seed	PO:0009010	null	null	DOI	10.1007/s11032-005-5678-5	null
110637	47771	Quercus rubra	NCBI:txid3512	null	null	null	null	DOI	10.1007/s00217-018-3150-0	null
110638	47771	Quercus robur	NCBI:txid38942	null	null	null	null	DOI	10.1007/s00217-018-3150-0	null
110639	18185	Salmo salar	NCBI:txid8030	null	null	null	null	PubMed Id	25501796	null
110640	18185	Jatropha curcas	NCBI:txid180498	null	null	null	null	DOI	10.1016/j.indcrop.2014.10.048	null
110641	18185	Phaseolus coccineus	NCBI:txid3886	leaf	BTO:0000713	null	null	PubMed Id	18582912	null
110642	4893	Carica pentagona	IPNI:320148-2	null	null	null	null	PubMed Id	30890485	null
110682	1945	Camellia sinensis	NCBI:txid4442	null	null	null	null	PubMed Id	26988497	null
110683	1945	Cydonia oblonga	NCBI:txid36610	null	null	null	null	PubMed Id	28490099	Isolated from peel and pulp.
110684	176887	Juglans regia	NCBI:txid51240	leaf	BTO:0000713	null	null	PubMed Id	29762631	null
110685	1945	Lophatherum gracile	NCBI:txid29683	null	null	null	null	PubMed Id	25527702	null
110686	1945	Nicotiana tabacum	NCBI:txid4097	null	null	null	null	DOI	10.1016/j.plantsci.2011.02.009	null
110687	1945	Brassica oleracea var. costata	NCBI:txid416546	leaf	BTO:0000713	null	null	DOI	10.1007/s00217-005-0104-0	null
110688	1945	Juglans regia	NCBI:txid51240	leaf	BTO:0000713	null	null	DOI	10.1016/j.foodchem.2004.01.055	null
110689	81625	Mycobacterium sp. RJGII-135	NCBI:txid232019	null	null	null	null	PubMed Id	10735846	null
110690	177026	Isodon coetsa	NCBI:txid204131	leaf	BTO:0000713	null	null	Article	Jianzhong, W. and Fengpeng, W. (1998) Chemical study of Rabdosia coetsa. Natural Product Research and Development, 10(3), 15-20.	Species also known as Rabdosia coetsa. 
110691	177028	Centaurea scabiosa	NCBI:txid145517	flower	BTO:0000469	null	null	PubMed Id	34201790	null
110692	177358	Streptomyces albus J1074	NCBI:txid457425	null	null	null	null	PubMed Id	30816348	produced via heterologously introduced biosynthetic gene cluster in a bacterial host.
110693	177359	Streptomyces albus J1074	NCBI:txid457425	null	null	null	null	PubMed Id	30816348	produced via heterologously introduced biosynthetic gene cluster in a bacterial host. 
110694	177359	Streptomyces sp.	NCBI:txid1931	null	null	Mei37	null	PubMed Id	19921834	null
110695	177360	Streptomyces albus J1074	NCBI:txid457425	null	null	null	null	PubMed Id	32911655	null
110696	37537	Croton tiglium	NCBI:txid497687	seed	BTO:0001226	null	null	PubMed Id	32640883	Isolated from seed oil.
110697	177366	Burkholderia sp. N-APS2	NCBI:txid475234	null	null	null	null	PubMed Id	18081842	null
110698	90001	Bos taurus	NCBI:txid9913	brain	BTO:0000142	null	null	PubMed Id	2213011	Detected in bovine cerebellum.
110699	90001	Rattus norvegicus	NCBI:txid10116	blood serum	BTO:0000133	null	null	PubMed Id	22001859	null
110700	90001	Homo sapiens	NCBI:txid9606	brain	BTO:0000142	null	null	PubMed Id	9232634	null
110701	89479	Homo sapiens	NCBI:txid9606	brain	BTO:0000142	null	null	PubMed Id	9232634	null
111157	177836	Sus scrofa	NCBI:txid9823	sausage	ENVO:00002166	null	null	MetaboLights	MTBLS2871	null
111190	177873	Oryza sativa	NCBI:txid4530	null	null	null	null	PubMed Id	22364828	Isolated from the variety Awaakamai.
111191	177873	Sargassum fulvellum	NCBI:txid3016	null	null	null	null	PubMed Id	30982318	null
111192	177873	Murraya euchrestifolia	NCBI:txid1224773	null	null	null	null	PubMed Id	29090551	null
111193	177873	Dysphania ambrosioides	NCBI:txid330163	null	null	null	null	PubMed Id	24761641	Species also known as Chenopodium ambrosioides.
111194	177873	Viola biflora	NCBI:txid214529	null	null	null	null	PubMed Id	30132649	null
111195	177873	Solanum lyratum	NCBI:txid230192	whole plant	BTO:0001461	null	null	PubMed Id	24946547	null
111196	177873	Xanthium chinense	IPNI:269219-2	fruit	BTO:0000486	null	null	PubMed Id	29600618	null
111197	177873	Vitis vinifera	NCBI:txid29760	null	null	null	null	PubMed Id	12926890	null
111198	177873	Aglaia silvestris	NCBI:txid306516	null	null	null	null	PubMed Id	15132542	null
111199	28431	Streptocaulon griffithii	IPNI:102037-1	root	BTO:0001188	null	null	PubMed Id	17135046	null
111200	28431	Digitalis purpurea	NCBI:txid4164	leaf	BTO:0000713	null	null	DOI	10.1016/S0021-9258(18)75131-4	null
111201	27729	Digitalis purpurea	NCBI:txid4164	null	null	null	null	PubMed Id	32280324	null
111202	177873	Romalea microptera	NCBI:txid7007	null	null	null	null	Article	Book: Blunt, JW and Munro, MHG. (2007) Dictionary of Marine Natural Products with CD-ROM. CRC Press, D-719.	null
111203	177886	Colletotrichum incanum	NCBI:txid1573173	null	null	null	null	PubMed Id	34257153	null
111204	177886	Colletotrichum orbiculare	NCBI:txid5465	null	null	null	null	PubMed Id	34257153	null
111205	177886	Colletotrichum gloeosporioides	NCBI:txid474922	null	null	null	null	PubMed Id	34257153	null
111206	177887	Zymoseptoria brevis	NCBI:txid1047168	null	null	null	null	PubMed Id	34257153	null
111217	177891	Colletotrichum orbiculare	NCBI:txid5465	null	null	null	null	PubMed Id	34257153	null
111223	177894	Pestalotiopsis fici	NCBI:txid393283	null	null	null	null	PubMed Id	34257153	null
111226	177897	Pseudovirgaria hyperparasitica	 NCBI:txid470096	null	null	null	null	PubMed Id	34257153	null
111227	177897	Penicillium arizonense	NCBI:txid1835702	null	null	null	null	PubMed Id	34257153	null
111231	177900	Colletotrichum higginsianum	NCBI:txid80884	null	null	null	null	PubMed Id	34257153	null
111232	177901	Colletotrichum higginsianum	NCBI:txid80884	null	null	null	null	PubMed Id	34257153	null
111233	177882	Methanothermobacter thermautotrophicus str. Delta H	NCBI:txid187420	null	null	null	null	PubMed Id	2495771	null
111234	81394	Homo sapiens	NCBI:txid9606	null	null	null	null	PubMed Id	11171088	null
111235	177872	Corydalis racemosa	NCBI:txid54431	whole plant	BTO:0001461	null	null	PubMed Id	32495600	null
111236	177872	Dendrobium moniliforme	NCBI:txid142614	whole plant	BTO:0001461	null	null	PubMed Id	26132274	null
111237	177872	Oryza sativa	NCBI:txid4530	null	null	OM 5930	null	PubMed Id	25212867	null
111238	177872	Lycianthes biflora	NCBI:txid241757	null	null	null	null	PubMed Id	12579800	null
111239	42600	Carum carvi	NCBI:txid48032	fruit	BTO:0000486	null	null	PubMed Id	12377243	null
111240	42600	Myristica fragrans	NCBI:txid51089	fruit	BTO:0000486	null	null	DOI	10.1016/j.lwt.2018.08.002	Also found in arillus and seeds.
111241	177894	Aspergillus clavatus	NCBI:txid5057	null	null	null	null	PubMed Id	23324037	null
111300	177980	Bombyx mori	NCBI:txid7091	hemolymph	BTO:0000572	null	null	MetaboLights	MTBLS3247	null
111362	89816	Cistus creticus subsp. creticus	NCBI:txid483148	null	null	null	null	PubMed Id	19660770	null
111363	89816	Coriandrum sativum	NCBI:txid4047	null	null	null	null	PubMed Id	25776008	null
111364	89816	Paeonia tomentosa	NCBI:txid1123986	null	null	null	null	PubMed Id	30445858	Species also known as Paeonia daurica subsp. tomentosa.
111365	10216	Plectranthus barbatus	NCBI:txid41228	aerial part	BTO:0001658	null	null	PubMed Id	20034210	Species also known as Coleus forskohlii.
111366	10216	Chrysanthemum balsamita	IPNI:57558-2	null	null	null	null	PubMed Id	19401923	Found in flowerhead.
111367	10216	Tetraclinis articulata	NCBI:txid13717	null	null	null	null	DOI	10.1080/10412905.2005.9698842	null
111368	10216	Juniperus foetidissima	NCBI:txid1719643	null	null	null	null	DOI	10.1080/10412905.2004.9698707	null
111369	10216	Ginkgo biloba	NCBI:txid3311	leaf	BTO:0000713	null	null	Article	Yonghong, Z., Jingmian, W., Desheng, L. and Yinhua, Z. (1999) Chemical studies on volatile constituents of Ginkgo biloba L. leaves. Natural product research and development, 11(2), 62-66.	null
111370	10216	Cunninghamia lanceolata var. konishii	NCBI:txid66170	null	null	null	null	PubMed Id	23074921	null
111377	178050	Verbena carolina	IPNI:30017286-2	whole plant	BTO:0001461	null	null	PubMed Id	31121915	null
111378	178050	Verbena officinalis	NCBI:txid79772	null	null	null	null	PubMed Id	33260609	null
111379	178050	Verbena minutiflora	IPNI:263184-2	aerial part	BTO:0001658	null	null	DOI	10.1111/jfpp.12687	null
111380	178050	Penstemon nitidus	NCBI:txid388176	null	null	null	null	PubMed Id	17226148	null
111381	77742	Burkholderia gladioli	NCBI:txid28095	null	null	null	null	PubMed Id	28105575	Species also known as Pseudomonas cocovenenans.
111382	178010	Pieris rapae	NCBI:txid64459	null	null	null	null	PubMed Id	17669418	Found in wings.
111383	178010	Libytheana carinenta bachmanii	NCBI:txid1178125	null	null	null	null	PubMed Id	24302393	Found in wings. Species also known as Libytheana bachmanii.
111384	178010	Sturnus vulgaris	NCBI:txid9172	null	null	null	null	PubMed Id	7781036	null
111385	178009	Pavetta harborii	NCBI:txid980241	leaf	BTO:0000713	null	null	PubMed Id	8600441	null
111386	178009	Fadogia homblei	NCBI:txid980240	null	null	null	null	PubMed Id	8600441	null
111387	178009	Pavetta schumanniana	NCBI:txid992771	null	null	null	null	PubMed Id	8600441	null
111388	178009	Vangueria pygmaea	NCBI:txid164483	null	null	null	null	PubMed Id	8600441	Species also known as Pachystigma pygmaeum.
111389	178009	Psychotria punctata	NCBI:txid180039	null	null	null	null	PubMed Id	34395523	null
111390	177920	Ulva pertusa	NCBI:txid3120	null	null	null	null	DOI	10.1007/s10811-011-9724-x	null
111391	177920	Zostera marina	NCBI:txid29655	null	null	null	null	DOI	10.1007/s13659-013-0043-6 	null
111473	78330	Huperzia serrata	NCBI:txid355589	null	null	null	null	PubMed Id	34072855	null
111474	78330	Huperzia selago	NCBI:txid70001	null	null	null	null	PubMed Id	32708929	null
111487	180457	Ganoderma hainanense	NCBI:txid5314	fruit body	BTO:0000487	null	null	DOI	10.1016/j.phytochem.2014.10.009	null
111488	180457	Ganoderma lucidum	NCBI:txid5315	null	null	null	null	PubMed Id	30077898	null
111489	9506	Lagocephalus sceleratus	NCBI:txid229057	null	null	null	null	PubMed Id	31833474	null
111490	9506	Crassostrea gigas	NCBI:txid29159	null	null	null	null	PubMed Id	33540777	null
111491	88730	Homo sapiens	NCBI:txid9606	blood serum	BTO:0000133	null	null	PubMed Id	10438402	null
111492	167144	Neopyropia yezoensis	NCBI:txid2788	null	null	null	null	DOI	10.1007/s11802-018-3319-y	Species also known as Pyropia yezoensis.
111493	167144	Elephas maximus	NCBI:txid9783	null	null	null	null	PubMed Id	24264084	Found in temporal gland secretion.
111494	167144	Oxytrigona tataira	NCBI:txid166429	null	null	null	null	DOI	10.1007/BF00988091	Species also known as Trigona (Oxytrigona) tataira. Found in the cephalic glands.
111495	167111	Ustilaginoidea virens	NCBI:txid1159556	null	null	null	null	PubMed Id	8071121	Isolated from the false smut balls caused by Ustilaginoidea virens on rice. 
111496	167111	Aspergillus flavus	NCBI:txid5059	null	null	null	null	PubMed Id	24841822	null
111497	177905	Solanum lycopersicum	NCBI:txid4081	null	null	null	null	PubMed Id	22950575	Species also known as Lycopersicon esculentum.
111498	177907	Eugenia uniflora	NCBI:txid119951	fruit	BTO:0000486	null	null	PubMed Id	18679799	null
111499	180470	Psidium guajava	NCBI:txid120290	null	null	null	null	PubMed Id	10563863	Isolated from the flesh.
111500	177907	Psidium guajava	NCBI:txid120290)	null	null	null	null	PubMed Id	10563863	Isolated from the flesh.
111501	180471	Psidium guajava	NCBI:txid120290	null	null	null	null	PubMed Id	10563863	Isolated from the flesh.
111502	180471	Elaeagnus multiflora	NCBI:txid99570	seed	BTO:0001226	null	null	PubMed Id	34073328	null
111503	172781	Angelica purpurascens	NCBI:txid62993	null	null	null	null	PubMed Id	31920428	Present in trace amounts.
111504	172781	Proteles cristata	NCBI:txid968	null	null	null	null	PubMed Id	24272108	Identified in the anal gland secretion.
111505	178084	Homo sapiens	NCBI:txid9606	urine	BTO:0001419	null	null	PubMed Id	3760056	null
111506	180490	Beauveria sp.	NCBI:txid1891652	cell suspension culture	BTO:0000221	FO-6979	null	PubMed Id	10092189	null
111507	180490	Cordyceps militaris	NCBI:txid73501	null	null	null	null	PubMed Id	31926180	null
111508	3237	Toxicodendron vernicifluum	NCBI:txid4013	null	null	null	null	PubMed Id	33209079	Species also known as Rhus verniciflua.
111509	174910	Rattus norvegicus	NCBI:txid10116	urine	BTO:0001419	null	null	PubMed Id	9929521	null
111545	173382	Allium sativum	NCBI:txid4682	null	null	null	null	PubMed Id	32010343	null
111546	173382	Allium cepa	NCBI:txid4679	null	null	null	null	PubMed Id	27056828	null
111547	173382	Allium sativum	NCBI:txid4682	null	null	null	null	PubMed Id	27056828	null
111548	173382	Allium tuberosum	NCBI:txid4683	null	null	null	null	PubMed Id	25470273	null
111549	45490	Simiiformes	NCBI:txid314293	blood	UBERON:0000178	null	null	PubMed Id	17029670	Found in monkey red blood cells.
111550	45490	Homo sapiens	NCBI:txid9606	blood	UBERON:0000178	null	null	PubMed Id	25971261	Found in red blood cells.
111551	45578	Homo sapiens	NCBI:txid9606	blood	UBERON:0000178	null	null	PubMed Id	30817703	Found in red blood cells.
111552	81484	Artemisia argyi	NCBI:txid259893	leaf	BTO:0000713	null	null	PubMed Id	16881019	null
111553	81484	Lycium intricatum	NCBI:txid343886	null	null	null	null	PubMed Id	32705905	null
111554	81484	Fraxinus chinensis	NCBI:txid56033	bark	BTO:0001301	null	null	PubMed Id	33327368	Isolated from the stem bark.
111555	81484	Dimocarpus longan	NCBI:txid128017	null	null	null	null	PubMed Id	30754614	null
111556	81484	Dryopteris fragrans	NCBI:txid239565	null	null	null	null	PubMed Id	24647035	null
111557	81484	Anacyclus pyrethrum	NCBI:txid159698	Root	BTO:0001188	null	null	PubMed Id	29243430	null
111558	81484	Zanthoxylum zanthoxyloides	NCBI:txid2099548	null	null	null	null	PubMed Id	28117749	null
111559	81484	Helianthus tuberosus	NCBI:txid4233	null	null	null	null	PubMed Id	32674454	null
111560	81484	Citrus medica var. sarcodactylis	NCBI:txid381790	fruit	BTO:0000486	null	null	PubMed Id	34250362	null
111561	9055	Artemisia capillaris	NCBI:txid265783	null	null	null	null	PubMed Id	33894369	null
111562	9055	Castanea crenata	NCBI:txid103480	null	null	null	null	PubMed Id	27983636	null
111563	9055	Tagetes lucida	NCBI:txid169606	aerial part	BTO:0001658	null	null	PubMed Id	32961278	null
111658	18082	Terminalia chebula	NCBI:txid155022	fruit	BTO:0000486	null	null	PubMed Id	20369791	null
111659	18082	Paeonia suffruticosa	NCBI:txid45171	null	null	null	null	PubMed Id	19457098	null
111660	18082	Acer truncatum	NCBI:txid47965	leaf	BTO:0000713	null	null	PubMed Id	17141590	null
111661	18082	Pelargonium inquinans	NCBI:txid158598	null	null	null	null	PubMed Id	18386256	null
111662	18082	Paeonia lactiflora	NCBI:txid35924	Root	BTO:0001188	null	null	PubMed Id	17015965	null
111663	18082	Juglans mandshurica	NCBI:txid91218	bark	BTO:0001301	null	null	PubMed Id	19576177	null
111664	180654	Homo sapiens	NCBI:txid9606	blood plasma	BTO:0000118	null	null	PubMed Id	34509661	null
111665	180654	Homo sapiens	NCBI:txid9606	saliva	UBERON:0001836	null	null	PubMed Id	34509661	null
111671	84089	Grevillea robusta	NCBI:txid105748	leaf	BTO:0000713	null	null	PubMed Id	22064272	null
111672	180667	Oenothera biennis	NCBI:txid3942	leaf	BTO:0000713	null	null	PubMed Id	29488452	null
111673	180667	Taraxacum	NCBI:txid49743	null	null	null	null	DOI	10.1016/j.foodchem.2007.08.003	null
111674	180668	Solanum lycopersicum	NCBI:txid4081	fruit	BTO:0000486	null	null	DOI	10.1021/bk-1989-0388.ch017	null
111675	180668	Juglans	NCBI:txid16718	null	null	Hartley variety	null	DOI	10.1021/jf000288b	null
111676	180668	Oenothera biennis	NCBI:txid3942	leaf	BTO:0000713	null	null	PubMed Id	29488452	null
111677	180482	Homo sapiens	NCBI:txid9606	urine	BTO:0001419	null	null	PubMed Id	2737800	null
111678	89524	Mus musculus	NCBI:txid10090	liver	BTO:0000759	null	null	PubMed Id	1248804	null
111679	89524	Epinephelus fuscoguttatus	NCBI:txid293821	null	null	null	null	DOI	10.1088/1757-899X/515/1/012044	null
111680	88370	Osyris wightiana	NCBI:txid210363	null	null	null	null	PubMed Id	33671950	null
111880	180832	Ferula sinaica	NCBI:txid1514050	Root	BTO:0001188	null	null	PubMed Id	17258243	null
111881	28088	Vigna angularis	NCBI:txid3914	seed	BTO:0001226	null	null	PubMed Id	25593647	null
111882	5371	Simarouba versicolor	NCBI:txid459157	null	null	null	null	PubMed Id	895397	null
111883	5371	Simarouba glauca	NCBI:txid43729	Root	BTO:0001188	null	null	PubMed Id	26178388	null
111884	5371	Ailanthus altissimus	NCBI:txid2768810	null	null	null	null	PubMed Id	29953225	Isolated from the samara.
111885	5371	Nothospondias staudtii	NCBI:txid459131	null	null	null	null	PubMed Id	21733691	null
111886	5371	Simarouba versicolor	NCBI:txid459157	bark	BTO:0001301	null	null	PubMed Id	19501276	Isolated form root bark.
111887	5371	Ailanthus excelsus	NCBI:txid1133704	bark	BTO:0001301	null	null	PubMed Id	600027	Isolated form root bark.
111888	5371	Odyendyea gabonensis	NCBI:txid459133	bark	BTO:0001301	null	null	PubMed Id	17340307	Isolated from stem bark.
111889	5371	Simarouba amara	NCBI:txid101569	null	null	null	null	PubMed Id	720499	null
111890	5371	Ailanthus excelsus	NCBI:txid1133704	bark	BTO:0001301	null	null	PubMed Id	12560029	Isolated from stem bark.
111891	2696	Semecarpus anacardium	NCBI:txid289767	null	null	null	null	PubMed Id	34588850	null
111892	2696	Amphipterygium adstringens	NCBI:txid124857	null	null	null	null	PubMed Id	26371858	null
111893	2696	Anacardium occidentale	NCBI:txid171929	null	null	null	null	PubMed Id	32995295 	null
111911	80955	Eudistoma olivaceum	NCBI:txid1331021	null	null	null	null	DOI	10.1021/ja00317a079	null
111912	6377	Tabebuia avellanedae	IPNI:110853-1	null	null	null	null	DOI	10.3998/ark.5550190.0008.204	null
111913	6377	Abutilon pakistanicum	IPNI:323558-2	whole plant	BTO:0001461	null	null	DOI	10.1002/hlca.201000075	null
111931	29623	Streptomyces sp.	NCBI:txid1931	null	null	M045	null	PubMed Id	15787434	null
111932	29623	Streptomyces parvulus	NCBI:txid146923	null	null	Tu64	null	PubMed Id	8460134	null
111933	7488	Streptomyces natalensis	NCBI:txid68242	null	null	null	null	PubMed Id	31311527	null
111934	67606	Cananga odorata	NCBI:txid13393	bark	BTO:0001301	null	null	PubMed Id	10843589	Isolated from stem bark.
111935	67606	Duguetia hadrantha	NCBI:txid294152	null	null	null	null	PubMed Id	11374943	null
111936	67606	Anaxagorea dolichocarpa	NCBI:txid287587	null	null	null	null	PubMed Id	21860364	null
111937	67606	Polyalthia nemoralis	IPNI:74668-1	bark	BTO:0001301	null	null	DOI	10.1177/1934578X1701200706	null
111938	67731	Cacospongia mollior	NCBI:txid1162743	null	null	null	null	DOI	10.1007/BF01938315	null
111939	67731	Glossodoris rufomarginata	NCBI:txid508147	null	null	null	null	PubMed Id	15620263	null
111940	67731	Hypomontagnella monticulosa	NCBI:txid2487000	null	null	Zg15SU	null	PubMed Id	33665446	null
111941	9243	Pithomyces chartarum	NCBI:txid1547544	null	null	null	null	PubMed Id	16031836	null
111942	9243	Delitschia sp.	NCBI:txid2012369	null	null	G858	null	PubMed Id	30016827	null
