ID	COMPOUND_ID	CREATED_ON	DATATYPE_ID	DATATYPE	TEXT
4919	57643	2018-03-19	1007729	CompoundName	Not recommended; the term 3-sn-phosphatidylcholine is preferred by IUPAC-IUBMB.
4920	132335	2018-03-23	132335	General	See Webster, R.A.B. Ph.D. Thesis, University of Nottingham, 1980. Synthesis in the spermidine alkaloids celabenzine. Electronic Thesis Online Service (EThOS) (https://europepmc.org/ethosdirect/ETH/291393?europe_pmc_eth_extredirect=http://ethos.bl.uk/ProcessSearch.do%3Fquery%3D291393)
4921	28408	2018-03-23	28408	General	See: Garven, S.R., Ph.D thesis (University of Glasgow, 1995). Studies on the gene cluster for oxytetracycline biosynthesis from Streptomyces rimosus. https://europepmc.org/theses/ETH/506455
4922	140475	2018-03-26	140475	General	This compound was originally believed to be a 2,4-disubstituted N-methylpyrrole, but was later reassigned as the 2,5-disubstituted isomer (see J. Med. Chem., 2014, 57, 1132-1135).
4923	140597	2018-04-17	140597	General	In the generic structure shown, the R2 group must have higher stereochemical (CIP) priority than the R1 group.
4924	74621	2018-05-04	74621	General	5-oxo-delta-bilirubin is the name used by M.L. Reniere et al. (Mol. Microbiol., 2010, 75(6), 1529. However, under IUPAC rules, linear tetrapyrroles have fixed numbering and this compound is more correctly named as 10-oxo-delta-bilirubin.
4925	74361	2018-05-04	1008630	CompoundName	The neutral parent is named as 5-oxo-delta-bilirubin by M.L. Reniere et al. (Mol. Microbiol., 2010, 75(6), 1529). However, under IUPAC rules, linear tetrapyrroles have fixed numbering and it is more correctly named as 10-oxo-delta-bilirubin.
4926	35422	2018-06-11	60582	CompoundName	Note that the names 4-nitrophenyl sulfate and  p-nitrophenyl sulfate can also be used to mean the corresponding anion or to the diester, (ArO)2SO2, where Ar = 4-nitrophenyl.
4927	141003	2018-06-13	1009655	CompoundName	Not recommended. The name 'piperitol' is widely used for the allylic alcohol arising by formal reduction of the carbonyl group of piperitone.
4929	141469	2018-07-19	141469	General	The keto form shown here is the dominant tautomer according to MarvinSketch 18.16 tautomer generator.
4930	141474	2018-07-23	141474	General	Note that this is the entry for material with unspecified stereochemistry. There are separate entries for the individual enantiomers [(R)-malathion and (S)-malathion] and for the racemate (malathion).
4931	141477	2018-07-23	141477	General	Note that this is the entry for material with unspecified stereochemistry. There are separate entries for the individual enantiomers [(R)-malaoxon and (S)-malaoxon] and for the racemate (malaoxon).
4932	141487	2018-07-23	141487	General	Note that this is the entry for material with unspecified stereochemistry. There are separate entries for the individual enantiomers and for the racemate [(R)-tafenoquine, (S)-tafenoquine, and tefenoquine, respectively].
4933	18049	2018-07-24	18049	General	Despite being miscible with water, piperidine is a relatively apolar solvent (similar to benzene and considerably less polar than pyridine, chloroform, or ethyl acetate.
4934	77816	2018-08-09	883516	CompoundName	C32 is the average tail length of a reported naturally occurring range of 30-36 carbon atoms.
4935	141771	2018-08-24	141771	General	This compound was reported as a racemate in a previous study but without relative stereochemistry shown (Lakshmi, V. Raj, K. Kapil, RS. Indian J. Chem., Sect. B: Org. Chem. Incl. Med. Chem. 1998, 37B, 422-424). However, it is now confirmed as a pure enantiomer with specific stereochemistry.
4936	91326	2018-08-28	91326	General	The 2 IUPAC names correspond to two different tautomers of the pyrazole ring. Both tautomers are likely to be present.
4937	142044	2018-09-04	142044	General	This is material with unspecified stereochemistry. There are separate entries for alpha-nootkatol, beta-nootkatol, and other diastereoisomers.
4938	142079	2018-09-03	142079	General	Note that this is the entry for material with unspecified configuration of the olefinic double bond. There are separate entries for the 5E and 5Z isomers.
4939	91736	2018-09-11	91736	General	This is the entry for material with unspecified configuration. There is a separate entry for the (S)-enantiomer (which is a selective 5-hydroxytryptamine 2B and 2C receptor agonist).
4940	141964	2018-09-11	141964	General	Relevant article: Werner Kohl, Barbara Witte und Gerhard Hoefle. Alkaloide aus Catharanthus roseus-Zellkulturen (1981). Z. Naturforsch. 86b, p 1153-1162.
4941	142029	2018-10-02	142029	General	Relevant article: Djerassi, C., Gorman, M., Pakrashi, S.C. and Woodward, R.B. (1956) The structures of tetraphyllicine, ajmalidine and rauvomitine. J. Am. Chem. Soc., 78(6), 1259-1260.
4942	142232	2018-09-19	142232	General	This is material with unspecified stereochemistry. There are separate entries for the (R) and (S) enantiomers.
4943	142228	2018-09-19	142228	General	This is material with unspecified stereochemistry. There are separate entries for the (R) and (S) enantiomers.
4944	142230	2018-09-19	142230	General	This is material with unspecified stereochemistry. There are separate entries for the (R) and (S) enantiomers.
4945	142275	2018-10-11	142275	General	Relevant Article: Mitsuhashi, H., Nagai, U. and Muramatsu, T. (1961) Studies on the constituents of Umbelliferae plants. III. structure of Ligustilide. Chem. Pharm. Bull., 9, 115-118.
4946	141542	2018-10-05	141542	General	Relevant article: Nguyen, T.T. and Yamanishi, T. (1975) Flavor components in vietnamese green tea and lotus tea. Agr. Biol. Chem., 39(6), 1263-1267.
4947	141542	2018-10-05	141542	General	Hwang, H.I, Hartman, T.G. Rosen, R.T. and Ho, C.T. (1993) Formation of pyrazines from the maillard reaction of glucose and glutamine- amide-15N. J. Agric. Food Chem., 41(11), 2112-2115.
4948	142400	2018-10-08	1004727	DatabaseAccession	Error in structure diagram: C at position 1 should be N.
4949	142254	2018-10-09	142254	General	Relevant articles:  (1) Wildman, S.G. (1997) The auxin-A, B enigma: scientific fraud or scientific ineptitude?. Plant Growth Regul., 22(1), 37-68.  (2) Vliegenthart, J.A. and Vliegenthart, J.F.G. (1966) Reinvestigation of authentic samples of auxins a and b, and related products by mass spectrometry. Recl. Trav. Chim. Pays-Bas, 85(12), 1266-1272.
4950	141381	2018-10-09	141381	General	Relevant article: Westley, J.W., Evans R.H., Liu, C.M., Hermann, T. and Blount, J.F. (1978) Structure of antibiotic X-14547A, a carboxylic acid ionophore produced by Streptomyces antibioticus, NRRL 8167. J. Am. Chem. Soc., 100(21), 6784-6786.
4951	141050	2018-10-19	141050	General	Relevant Articles: Temple Jr, C., Kussner, C.L., and Montgomery, J.A. (1969) Pyrimido[5,4-e]-as-triazines. III. Preparation and some reactions of 5-substituted pyrimido[5,4-e]-as-triazines. J. Org. Chem., 34(7), 2102-2106.
4952	140663	2018-10-19	140663	General	The ChEBI Name of this entry was formerly used by CHEBI:138473, which was changed to N(2)-[(3R)-3-(2-saturated-acyloxy)acyl]-L-ornithine zwitterion as this was the original intent of the entry.
4953	138473	2018-10-19	138473	General	The ChEBI Name of this entry was changed on 19/10/2018 to specify that the acyl group is saturated at position 2 as this was the intended meaning of the submitter.
4954	142468	2018-10-29	142468	General	This is the entry for material with unspecified stereochemistry. There are separate entries for the individual enantiomers [(R)- and (S)-1,2-dichloropropane] and for the racemate [rac-1,2-dichloropropane].
4955	16483	2018-11-07	16483	General	Relevant articles: Isenring, H.P. and Hofheinz, W. (1983) A total synthesis of nocardicins. Tetrahedron, 39(15), 2591-2597.
4956	142517	2018-11-07	142517	General	Relevant Articles: Wang, Z.Q., Huang, C., Huang, J., Han, H.Y., Li, G.Y., Wang, J.H. and Sun, T.M. (2014) The stereochemistry of two monoterpenoid diastereomers from Ferula dissecta. RSC Adv., 4, 14373-14377.
4957	2524	2018-11-09	2524	General	Relevant Articles: Brown, R.T., Chapple, C.L., Duckworth, D.M. and Platt, R. (1976) Conversion of secologanin into elenolic acid and 18-oxayohimban alkaloids. J. Chem. Soc., Perkin Trans. 1, 2, 160-162.
4958	142546	2018-11-12	142546	General	Note that this is the entry for material with unspecified configuration. There are separate entries for the individual enantiomers (tamsulosin, ent-tamsulosin) and the racemate (rac-tamsulosin).
4960	142547	2018-11-13	142547	General	See also Gomez-Escribano, J. P.; Song, L.; Fox, D. J.; Yeo, V.; Bibb, M. J.;Challis, G. L. (2012) Structure and biosynthesis of the unusual polyketide alkaloid coelimycin P1, a metabolic product of the cpk gene cluster of Streptomyces coelicolor M145. Chem. Sci., v3, 2716-2720. doi:10.1039/c2sc20410j
4961	142536	2018-11-14	142536	General	Relevant Articles: Xiong, Z., Zhou, G., Yang, J., Chen, Y. and Li, Y. (1998) An efficient stereocontrolled synthesis of (-)-10-epi-5beta,11-dihydroxyeudesmane and (-)-4,10-epi-5beta,11-dihydroxyeudesmane. Tetrahedron Asymmetry, 9(9), 1525-1530.
4962	17037	2018-11-21	17037	General	Relevant articles: (1) Rapoport, H., Windgassen, R.J., Hughes, N.A. and Onak, T.P. (1959) The structure of geissoschizine. J. Am. Chem. Soc., 12, 3166-3167. (2) Takayama, H., Watanabe, T., Seki, H., Aimi, N. and Sakai, S. (1992) Geissoschizine revisited - definite proof of its stereostructure. Tetrahedron Letters, 33(45), 6831-6834.
4963	45213	2018-11-21	45213	General	Relevant Articles: (1) Arjunan, V., Balamourougane, P.S., Govindaraja, S.T. and Mohan, S. (2012) A comparative study on vibrational, conformational and electronic structure of 2-(hydroxymethyl)pyridine and 3-(hydroxymethyl)pyridine. J. Mol. Struct., 1018, 156-170.
4964	142656	2018-11-27	142656	General	Relevant Article: Grover, R.K., Srivastva, S., Kulshreshtha, D.K. and Roy, R. (2002) A new stereoisomer of stemmadenine alkaloid from Tabernaemontana heyneana. Magnetic Resonance in Chemistry, 40, 474-476.
4965	9260	2018-11-27	9260	General	A separate entry exists for the 15beta stereoisomer (please see CHEBI: 142656).
4966	80728	2018-11-28	80728	General	Relevant articles: Suzuki, M., Sugiyama, T., Watanabe, M. and Yamashita, K. (1986) Synthesis of optically active pyriculol, a phytotoxic metabolite produced by Pyricularia oryzae Cavara. Agric. Biol. Chem., 50(8), 2159-2160.
